rsi_timeperiod,rsi_lower,rsi_width,roc_timeperiod,roc_lower,roc_width,rebalance_freq,rsi,roc,freq,value
5,40,30,22,0.21,0.95,15,"(5, 40, 30)","(22, 0.21, 0.95)",15,
5,40,20,2,0.11,0.35,5,"(5, 40, 20)","(2, 0.11, 0.35)",5,-0.141046492
5,40,20,2,0.11,0.65,15,"(5, 40, 20)","(2, 0.11, 0.65)",15,
5,40,20,2,0.11,0.95,5,"(5, 40, 20)","(2, 0.11, 0.95)",5,-0.175351224
5,40,30,2,0.11,0.35,15,"(5, 40, 30)","(2, 0.11, 0.35)",15,0.392457277
5,40,30,2,0.11,0.65,5,"(5, 40, 30)","(2, 0.11, 0.65)",5,-0.223625818
5,40,30,2,0.11,0.95,15,"(5, 40, 30)","(2, 0.11, 0.95)",15,0.242270496
65,40,10,2,0.11,0.35,5,"(65, 40, 10)","(2, 0.11, 0.35)",5,-0.223625818
65,40,10,2,0.11,0.65,15,"(65, 40, 10)","(2, 0.11, 0.65)",15,0.242270496
65,40,10,2,0.11,0.95,5,"(65, 40, 10)","(2, 0.11, 0.95)",5,-0.223625818
65,40,20,2,0.11,0.35,15,"(65, 40, 20)","(2, 0.11, 0.35)",15,0.242270496
65,40,20,2,0.11,0.65,5,"(65, 40, 20)","(2, 0.11, 0.65)",5,-0.024126754
65,40,20,2,0.11,0.95,15,"(65, 40, 20)","(2, 0.11, 0.95)",15,-0.569501843
65,40,30,2,0.11,0.35,5,"(65, 40, 30)","(2, 0.11, 0.35)",5,-0.024126754
65,40,30,2,0.11,0.65,15,"(65, 40, 30)","(2, 0.11, 0.65)",15,-0.569501843
65,40,30,2,0.11,0.95,5,"(65, 40, 30)","(2, 0.11, 0.95)",5,-0.024126754
65,40,10,62,0.01,0.35,15,"(65, 40, 10)","(62, 0.01, 0.35)",15,-0.569501843
65,40,10,62,0.01,0.65,5,"(65, 40, 10)","(62, 0.01, 0.65)",5,-0.024126754
65,40,10,62,0.01,0.95,15,"(65, 40, 10)","(62, 0.01, 0.95)",15,-0.569501843
5,40,10,22,0.01,0.35,5,"(5, 40, 10)","(22, 0.01, 0.35)",5,
5,40,10,22,0.01,0.65,15,"(5, 40, 10)","(22, 0.01, 0.65)",15,
5,40,10,22,0.01,0.95,5,"(5, 40, 10)","(22, 0.01, 0.95)",5,
5,70,20,62,0.01,0.35,15,"(5, 70, 20)","(62, 0.01, 0.35)",15,
5,70,20,62,0.01,0.65,5,"(5, 70, 20)","(62, 0.01, 0.65)",5,
5,70,20,62,0.01,0.95,15,"(5, 70, 20)","(62, 0.01, 0.95)",15,
65,40,30,62,0.01,0.65,5,"(65, 40, 30)","(62, 0.01, 0.65)",5,
65,40,30,62,0.01,0.95,15,"(65, 40, 30)","(62, 0.01, 0.95)",15,
95,40,30,62,0.01,0.65,5,"(95, 40, 30)","(62, 0.01, 0.65)",5,-0.04154122
95,40,30,62,0.01,0.95,15,"(95, 40, 30)","(62, 0.01, 0.95)",15,0.047004095
95,40,20,42,0.11,0.35,5,"(95, 40, 20)","(42, 0.11, 0.35)",5,-0.034191726
95,40,20,42,0.11,0.65,15,"(95, 40, 20)","(42, 0.11, 0.65)",15,0.205571517
95,40,20,42,0.11,0.95,5,"(95, 40, 20)","(42, 0.11, 0.95)",5,-0.034191726
35,40,30,62,0.21,0.05,15,"(35, 40, 30)","(62, 0.21, 0.05)",15,0.205571517
65,40,30,62,0.21,0.05,5,"(65, 40, 30)","(62, 0.21, 0.05)",5,-0.034191726
95,40,30,62,0.21,0.05,15,"(95, 40, 30)","(62, 0.21, 0.05)",15,0.205571517
95,40,20,42,0.01,0.35,5,"(95, 40, 20)","(42, 0.01, 0.35)",5,-0.219386703
5,70,20,42,0.11,0.35,15,"(5, 70, 20)","(42, 0.11, 0.35)",15,-0.386980934
5,70,20,42,0.11,0.65,5,"(5, 70, 20)","(42, 0.11, 0.65)",5,-0.356248529
5,70,20,42,0.11,0.95,15,"(5, 70, 20)","(42, 0.11, 0.95)",15,-0.016811121
5,40,20,42,0.11,0.35,5,"(5, 40, 20)","(42, 0.11, 0.35)",5,-0.356248529
5,40,20,42,0.11,0.65,15,"(5, 40, 20)","(42, 0.11, 0.65)",15,-0.016811121
5,40,20,42,0.11,0.95,5,"(5, 40, 20)","(42, 0.11, 0.95)",5,-0.356248529
5,40,10,62,0.01,0.65,15,"(5, 40, 10)","(62, 0.01, 0.65)",15,-0.016811121
5,40,10,62,0.01,0.95,5,"(5, 40, 10)","(62, 0.01, 0.95)",5,-0.216289704
5,40,20,22,0.11,0.65,15,"(5, 40, 20)","(22, 0.11, 0.65)",15,0.146287478
5,40,20,22,0.11,0.95,5,"(5, 40, 20)","(22, 0.11, 0.95)",5,-0.216289704
35,40,10,2,0.11,0.35,15,"(35, 40, 10)","(2, 0.11, 0.35)",15,0.146287478
35,40,10,2,0.11,0.65,5,"(35, 40, 10)","(2, 0.11, 0.65)",5,-0.216289704
35,40,10,2,0.11,0.95,15,"(35, 40, 10)","(2, 0.11, 0.95)",15,0.146287478
35,40,20,2,0.11,0.35,5,"(35, 40, 20)","(2, 0.11, 0.35)",5,-0.216289704
35,40,20,2,0.11,0.65,15,"(35, 40, 20)","(2, 0.11, 0.65)",15,0.146287478
35,40,20,2,0.11,0.95,5,"(35, 40, 20)","(2, 0.11, 0.95)",5,0.820373553
35,40,30,2,0.11,0.35,15,"(35, 40, 30)","(2, 0.11, 0.35)",15,0.564282223
35,40,30,2,0.11,0.65,5,"(35, 40, 30)","(2, 0.11, 0.65)",5,0.380327679
35,40,30,2,0.11,0.95,15,"(35, 40, 30)","(2, 0.11, 0.95)",15,0.507008278
95,40,10,42,0.21,0.35,5,"(95, 40, 10)","(42, 0.21, 0.35)",5,0.328166849
95,40,10,42,0.21,0.65,15,"(95, 40, 10)","(42, 0.21, 0.65)",15,0.500262474
95,40,10,42,0.21,0.95,5,"(95, 40, 10)","(42, 0.21, 0.95)",5,0.328166849
65,40,20,22,0.01,0.65,15,"(65, 40, 20)","(22, 0.01, 0.65)",15,0.500262474
65,40,20,22,0.01,0.95,5,"(65, 40, 20)","(22, 0.01, 0.95)",5,0.022963902
5,70,20,22,0.01,0.35,15,"(5, 70, 20)","(22, 0.01, 0.35)",15,0.015828799
5,70,20,22,0.01,0.65,5,"(5, 70, 20)","(22, 0.01, 0.65)",5,-0.171114945
5,70,20,22,0.01,0.95,15,"(5, 70, 20)","(22, 0.01, 0.95)",15,0.087820182
65,40,20,42,0.21,0.35,5,"(65, 40, 20)","(42, 0.21, 0.35)",5,-0.171114945
65,40,20,42,0.21,0.65,15,"(65, 40, 20)","(42, 0.21, 0.65)",15,0.087820182
65,40,20,42,0.21,0.95,5,"(65, 40, 20)","(42, 0.21, 0.95)",5,-0.171114945
35,40,20,42,0.21,0.35,15,"(35, 40, 20)","(42, 0.21, 0.35)",15,0.087820182
35,40,20,42,0.21,0.65,5,"(35, 40, 20)","(42, 0.21, 0.65)",5,
35,40,20,42,0.21,0.95,15,"(35, 40, 20)","(42, 0.21, 0.95)",15,
95,40,10,42,0.21,0.35,5,"(95, 40, 10)","(42, 0.21, 0.35)",5,-0.162272071
95,40,10,42,0.21,0.65,15,"(95, 40, 10)","(42, 0.21, 0.65)",15,0.11020312
5,10,30,2,0.11,0.35,5,"(5, 10, 30)","(2, 0.11, 0.35)",5,-0.162272071
5,10,30,2,0.11,0.65,15,"(5, 10, 30)","(2, 0.11, 0.65)",15,0.11020312
5,10,30,2,0.11,0.95,5,"(5, 10, 30)","(2, 0.11, 0.95)",5,-0.162272071
65,10,30,2,0.11,0.35,15,"(65, 10, 30)","(2, 0.11, 0.35)",15,0.11020312
65,10,30,2,0.11,0.65,5,"(65, 10, 30)","(2, 0.11, 0.65)",5,-0.190278005
65,10,30,2,0.11,0.95,15,"(65, 10, 30)","(2, 0.11, 0.95)",15,0.018362783
5,70,30,62,0.01,0.35,5,"(5, 70, 30)","(62, 0.01, 0.35)",5,0.219300593
5,70,30,62,0.01,0.65,15,"(5, 70, 30)","(62, 0.01, 0.65)",15,0.35372547
5,70,30,62,0.01,0.95,5,"(5, 70, 30)","(62, 0.01, 0.95)",5,0.188881221
35,40,20,62,0.01,0.35,15,"(35, 40, 20)","(62, 0.01, 0.35)",15,0.35372547
35,40,20,62,0.01,0.65,5,"(35, 40, 20)","(62, 0.01, 0.65)",5,0.188881221
35,40,20,62,0.01,0.95,15,"(35, 40, 20)","(62, 0.01, 0.95)",15,0.35372547
95,40,10,62,0.01,0.05,5,"(95, 40, 10)","(62, 0.01, 0.05)",5,0.268293477
5,40,30,42,0.01,0.05,15,"(5, 40, 30)","(42, 0.01, 0.05)",15,0.243773083
35,40,30,42,0.21,0.35,5,"(35, 40, 30)","(42, 0.21, 0.35)",5,0.042368912
35,40,30,42,0.21,0.65,15,"(35, 40, 30)","(42, 0.21, 0.65)",15,0.229090425
35,40,30,42,0.21,0.95,5,"(35, 40, 30)","(42, 0.21, 0.95)",5,0.024542014
65,40,30,42,0.21,0.35,15,"(65, 40, 30)","(42, 0.21, 0.35)",15,0.229090425
65,40,30,42,0.21,0.65,5,"(65, 40, 30)","(42, 0.21, 0.65)",5,0.024542014
65,40,30,42,0.21,0.95,15,"(65, 40, 30)","(42, 0.21, 0.95)",15,0.229090425
95,40,20,42,0.21,0.35,5,"(95, 40, 20)","(42, 0.21, 0.35)",5,-0.090247625
95,40,20,42,0.21,0.65,15,"(95, 40, 20)","(42, 0.21, 0.65)",15,-0.089270987
95,40,20,42,0.21,0.95,5,"(95, 40, 20)","(42, 0.21, 0.95)",5,-0.069685883
95,40,30,42,0.21,0.35,15,"(95, 40, 30)","(42, 0.21, 0.35)",15,-0.089270987
95,40,30,42,0.21,0.65,5,"(95, 40, 30)","(42, 0.21, 0.65)",5,-0.040851587
95,40,30,42,0.21,0.95,15,"(95, 40, 30)","(42, 0.21, 0.95)",15,-0.089270987
35,40,30,62,0.01,0.35,5,"(35, 40, 30)","(62, 0.01, 0.35)",5,-0.040851587
65,40,30,62,0.01,0.35,15,"(65, 40, 30)","(62, 0.01, 0.35)",15,-0.089270987
95,40,30,62,0.01,0.35,5,"(95, 40, 30)","(62, 0.01, 0.35)",5,-0.195220798
95,40,10,22,0.11,0.65,15,"(95, 40, 10)","(22, 0.11, 0.65)",15,0.475773879
95,40,10,22,0.11,0.95,5,"(95, 40, 10)","(22, 0.11, 0.95)",5,-0.147299099
95,40,20,62,0.21,0.05,15,"(95, 40, 20)","(62, 0.21, 0.05)",15,0.372069335
65,40,10,22,0.21,0.35,5,"(65, 40, 10)","(22, 0.21, 0.35)",5,-0.147299099
65,40,10,22,0.21,0.65,15,"(65, 40, 10)","(22, 0.21, 0.65)",15,0.372069335
65,40,10,22,0.21,0.95,5,"(65, 40, 10)","(22, 0.21, 0.95)",5,-0.147299099
5,10,30,42,0.11,0.05,15,"(5, 10, 30)","(42, 0.11, 0.05)",15,0.372069335
65,40,30,42,0.11,0.35,5,"(65, 40, 30)","(42, 0.11, 0.35)",5,-0.19995531
65,40,30,42,0.11,0.65,15,"(65, 40, 30)","(42, 0.11, 0.65)",15,-0.573752195
65,40,30,42,0.11,0.95,5,"(65, 40, 30)","(42, 0.11, 0.95)",5,0.209214192
95,40,30,42,0.11,0.35,15,"(95, 40, 30)","(42, 0.11, 0.35)",15,-0.063779832
95,40,30,42,0.11,0.65,5,"(95, 40, 30)","(42, 0.11, 0.65)",5,0.209214192
95,40,30,42,0.11,0.95,15,"(95, 40, 30)","(42, 0.11, 0.95)",15,-0.063779832
95,40,10,22,0.11,0.35,5,"(95, 40, 10)","(22, 0.11, 0.35)",5,0.209214192
95,40,10,22,0.11,0.65,15,"(95, 40, 10)","(22, 0.11, 0.65)",15,-0.063779832
95,40,10,22,0.11,0.95,5,"(95, 40, 10)","(22, 0.11, 0.95)",5,-0.01256424
5,10,30,42,0.21,0.05,15,"(5, 10, 30)","(42, 0.21, 0.05)",15,
5,40,10,22,0.21,0.05,5,"(5, 40, 10)","(22, 0.21, 0.05)",5,-0.01256424
5,40,10,22,0.21,0.35,15,"(5, 40, 10)","(22, 0.21, 0.35)",15,
5,40,10,22,0.21,0.65,5,"(5, 40, 10)","(22, 0.21, 0.65)",5,-0.01256424
5,40,10,22,0.21,0.95,15,"(5, 40, 10)","(22, 0.21, 0.95)",15,
5,40,20,22,0.21,0.05,5,"(5, 40, 20)","(22, 0.21, 0.05)",5,-0.01256424
5,40,20,22,0.21,0.35,15,"(5, 40, 20)","(22, 0.21, 0.35)",15,
5,40,20,22,0.21,0.65,5,"(5, 40, 20)","(22, 0.21, 0.65)",5,-0.386358997
5,40,20,22,0.21,0.95,15,"(5, 40, 20)","(22, 0.21, 0.95)",15,-0.139332194
5,40,30,22,0.21,0.05,5,"(5, 40, 30)","(22, 0.21, 0.05)",5,-0.49917023
5,40,30,22,0.21,0.35,15,"(5, 40, 30)","(22, 0.21, 0.35)",15,-0.182462554
5,40,30,22,0.21,0.65,5,"(5, 40, 30)","(22, 0.21, 0.65)",5,-0.438989392
5,40,30,22,0.21,0.95,15,"(5, 40, 30)","(22, 0.21, 0.95)",15,-0.182462554
5,70,30,22,0.01,0.35,5,"(5, 70, 30)","(22, 0.01, 0.35)",5,-0.438989392
5,70,30,22,0.01,0.65,15,"(5, 70, 30)","(22, 0.01, 0.65)",15,-0.182462554
5,70,30,22,0.01,0.95,5,"(5, 70, 30)","(22, 0.01, 0.95)",5,-0.300069383
65,40,20,62,0.01,0.35,15,"(65, 40, 20)","(62, 0.01, 0.35)",15,-0.36808345
65,40,20,62,0.01,0.65,5,"(65, 40, 20)","(62, 0.01, 0.65)",5,-0.003478521
65,40,20,62,0.01,0.95,15,"(65, 40, 20)","(62, 0.01, 0.95)",15,0.142857594
5,40,20,22,0.11,0.35,5,"(5, 40, 20)","(22, 0.11, 0.35)",5,0.187846131
5,40,20,22,0.11,0.65,15,"(5, 40, 20)","(22, 0.11, 0.65)",15,0.142857594
5,40,20,22,0.11,0.95,5,"(5, 40, 20)","(22, 0.11, 0.95)",5,0.187846131
95,40,30,22,0.01,0.65,15,"(95, 40, 30)","(22, 0.01, 0.65)",15,0.142857594
95,40,30,22,0.01,0.95,5,"(95, 40, 30)","(22, 0.01, 0.95)",5,-0.216289704
5,40,20,42,0.01,0.65,15,"(5, 40, 20)","(42, 0.01, 0.65)",15,0.146287478
5,40,20,42,0.01,0.95,5,"(5, 40, 20)","(42, 0.01, 0.95)",5,0.325410294
95,40,10,42,0.21,0.95,15,"(95, 40, 10)","(42, 0.21, 0.95)",15,0.146287478
95,40,10,42,0.01,0.65,5,"(95, 40, 10)","(42, 0.01, 0.65)",5,0.325410294
95,40,10,42,0.01,0.95,15,"(95, 40, 10)","(42, 0.01, 0.95)",15,0.146287478
5,70,30,22,0.11,0.05,5,"(5, 70, 30)","(22, 0.11, 0.05)",5,0.325410294
35,40,20,22,0.21,0.35,15,"(35, 40, 20)","(22, 0.21, 0.35)",15,0.146287478
35,40,20,22,0.21,0.65,5,"(35, 40, 20)","(22, 0.21, 0.65)",5,0.422511495
35,40,20,22,0.21,0.95,15,"(35, 40, 20)","(22, 0.21, 0.95)",15,0.549717392
5,70,30,62,0.01,0.05,5,"(5, 70, 30)","(62, 0.01, 0.05)",5,0.064235389
5,40,30,42,0.21,0.35,15,"(5, 40, 30)","(42, 0.21, 0.35)",15,0.569661635
5,40,30,42,0.21,0.65,5,"(5, 40, 30)","(42, 0.21, 0.65)",5,0.133391623
5,40,30,42,0.21,0.95,15,"(5, 40, 30)","(42, 0.21, 0.95)",15,0.602253242
5,70,30,2,0.01,0.35,5,"(5, 70, 30)","(2, 0.01, 0.35)",5,0.133391623
5,70,30,2,0.01,0.65,15,"(5, 70, 30)","(2, 0.01, 0.65)",15,0.602253242
5,70,30,2,0.01,0.95,5,"(5, 70, 30)","(2, 0.01, 0.95)",5,-0.515877747
5,40,20,42,0.21,0.35,15,"(5, 40, 20)","(42, 0.21, 0.35)",15,-0.105304498
5,40,20,42,0.21,0.65,5,"(5, 40, 20)","(42, 0.21, 0.65)",5,-0.150807974
5,40,20,42,0.21,0.95,15,"(5, 40, 20)","(42, 0.21, 0.95)",15,0.191376343
5,70,30,2,0.01,0.05,5,"(5, 70, 30)","(2, 0.01, 0.05)",5,-0.150807974
65,40,20,22,0.01,0.35,15,"(65, 40, 20)","(22, 0.01, 0.35)",15,0.191376343
65,40,10,2,0.01,0.35,5,"(65, 40, 10)","(2, 0.01, 0.35)",5,-0.150807974
65,40,10,2,0.01,0.65,15,"(65, 40, 10)","(2, 0.01, 0.65)",15,0.191376343
65,40,10,2,0.01,0.95,5,"(65, 40, 10)","(2, 0.01, 0.95)",5,
65,10,30,2,0.01,0.05,15,"(65, 10, 30)","(2, 0.01, 0.05)",15,
35,40,20,62,0.01,0.35,5,"(35, 40, 20)","(62, 0.01, 0.35)",5,0.11831162
65,40,10,62,0.01,0.05,15,"(65, 40, 10)","(62, 0.01, 0.05)",15,0.11020312
5,40,10,42,0.21,0.35,5,"(5, 40, 10)","(42, 0.21, 0.35)",5,0.11831162
5,40,10,42,0.21,0.65,15,"(5, 40, 10)","(42, 0.21, 0.65)",15,0.11020312
5,40,10,42,0.21,0.95,5,"(5, 40, 10)","(42, 0.21, 0.95)",5,0.11831162
5,40,20,42,0.21,0.35,15,"(5, 40, 20)","(42, 0.21, 0.35)",15,0.11020312
5,40,20,42,0.21,0.65,5,"(5, 40, 20)","(42, 0.21, 0.65)",5,-0.371403723
5,40,20,42,0.21,0.95,15,"(5, 40, 20)","(42, 0.21, 0.95)",15,-0.224607973
95,40,20,62,0.01,0.35,5,"(95, 40, 20)","(62, 0.01, 0.35)",5,-0.101338952
35,40,30,22,0.01,0.65,15,"(35, 40, 30)","(22, 0.01, 0.65)",15,0.077919575
35,40,30,22,0.01,0.95,5,"(35, 40, 30)","(22, 0.01, 0.95)",5,-0.165118246
35,40,30,42,0.21,0.35,15,"(35, 40, 30)","(42, 0.21, 0.35)",15,0.077919575
35,40,30,42,0.21,0.65,5,"(35, 40, 30)","(42, 0.21, 0.65)",5,-0.165118246
65,40,20,62,0.21,0.05,15,"(65, 40, 20)","(62, 0.21, 0.05)",15,0.077919575
5,70,10,62,0.21,0.35,5,"(5, 70, 10)","(62, 0.21, 0.35)",5,-0.192768309
5,70,10,62,0.21,0.65,15,"(5, 70, 10)","(62, 0.21, 0.65)",15,-0.184778783
5,70,10,62,0.21,0.95,5,"(5, 70, 10)","(62, 0.21, 0.95)",5,0.061715023
5,70,20,62,0.21,0.35,15,"(5, 70, 20)","(62, 0.21, 0.35)",15,0.054218021
5,70,20,62,0.21,0.65,5,"(5, 70, 20)","(62, 0.21, 0.65)",5,0.013765142
5,70,20,62,0.21,0.95,15,"(5, 70, 20)","(62, 0.21, 0.95)",15,0.054218021
5,70,30,62,0.21,0.35,5,"(5, 70, 30)","(62, 0.21, 0.35)",5,0.013765142
5,70,30,62,0.21,0.65,15,"(5, 70, 30)","(62, 0.21, 0.65)",15,0.054218021
5,70,30,62,0.21,0.95,5,"(5, 70, 30)","(62, 0.21, 0.95)",5,-0.081690804
65,40,10,42,0.11,0.05,15,"(65, 40, 10)","(42, 0.11, 0.05)",15,-0.089270987
35,40,20,42,0.21,0.35,5,"(35, 40, 20)","(42, 0.21, 0.35)",5,-0.301925759
35,40,20,42,0.21,0.65,15,"(35, 40, 20)","(42, 0.21, 0.65)",15,-0.141056136
35,40,20,42,0.21,0.95,5,"(35, 40, 20)","(42, 0.21, 0.95)",5,-0.297617138
5,70,30,42,0.01,0.05,15,"(5, 70, 30)","(42, 0.01, 0.05)",15,-0.141056136
35,40,10,2,0.01,0.35,5,"(35, 40, 10)","(2, 0.01, 0.35)",5,-0.297617138
35,40,10,2,0.01,0.65,15,"(35, 40, 10)","(2, 0.01, 0.65)",15,-0.141056136
35,40,10,2,0.01,0.95,5,"(35, 40, 10)","(2, 0.01, 0.95)",5,-0.580193286
35,40,20,62,0.01,0.65,15,"(35, 40, 20)","(62, 0.01, 0.65)",15,0.357984266
35,40,20,62,0.01,0.95,5,"(35, 40, 20)","(62, 0.01, 0.95)",5,-0.772082975
5,70,20,22,0.11,0.05,15,"(5, 70, 20)","(22, 0.11, 0.05)",15,0.273576822
5,70,30,22,0.11,0.05,5,"(5, 70, 30)","(22, 0.11, 0.05)",5,-0.772082975
65,40,10,42,0.01,0.35,15,"(65, 40, 10)","(42, 0.01, 0.35)",15,0.273576822
65,40,10,42,0.01,0.65,5,"(65, 40, 10)","(42, 0.01, 0.65)",5,-0.772082975
65,40,10,42,0.01,0.95,15,"(65, 40, 10)","(42, 0.01, 0.95)",15,0.273576822
95,40,20,62,0.01,0.35,5,"(95, 40, 20)","(62, 0.01, 0.35)",5,-0.19995531
5,40,10,42,0.11,0.35,15,"(5, 40, 10)","(42, 0.11, 0.35)",15,-0.573752195
5,40,10,42,0.11,0.65,5,"(5, 40, 10)","(42, 0.11, 0.65)",5,0.209214192
5,40,10,42,0.11,0.95,15,"(5, 40, 10)","(42, 0.11, 0.95)",15,-0.063779832
65,40,20,42,0.21,0.35,5,"(65, 40, 20)","(42, 0.21, 0.35)",5,0.209214192
65,40,20,42,0.21,0.65,15,"(65, 40, 20)","(42, 0.21, 0.65)",15,-0.063779832
95,40,10,42,0.01,0.35,5,"(95, 40, 10)","(42, 0.01, 0.35)",5,0.209214192
65,40,20,62,0.01,0.35,15,"(65, 40, 20)","(62, 0.01, 0.35)",15,-0.063779832
65,40,20,42,0.21,0.95,5,"(65, 40, 20)","(42, 0.21, 0.95)",5,-0.01256424
35,40,30,62,0.01,0.65,15,"(35, 40, 30)","(62, 0.01, 0.65)",15,
35,40,30,62,0.01,0.95,5,"(35, 40, 30)","(62, 0.01, 0.95)",5,-0.01256424
65,40,30,62,0.01,0.65,15,"(65, 40, 30)","(62, 0.01, 0.65)",15,
65,40,30,62,0.01,0.95,5,"(65, 40, 30)","(62, 0.01, 0.95)",5,-0.01256424
95,40,30,22,0.01,0.35,15,"(95, 40, 30)","(22, 0.01, 0.35)",15,
95,40,10,2,0.01,0.05,5,"(95, 40, 10)","(2, 0.01, 0.05)",5,-0.01256424
95,40,30,62,0.01,0.65,15,"(95, 40, 30)","(62, 0.01, 0.65)",15,
95,40,30,62,0.01,0.95,5,"(95, 40, 30)","(62, 0.01, 0.95)",5,-0.245773956
35,40,30,42,0.11,0.35,15,"(35, 40, 30)","(42, 0.11, 0.35)",15,-0.444620873
35,40,30,42,0.11,0.65,5,"(35, 40, 30)","(42, 0.11, 0.65)",5,-0.432503535
35,40,30,42,0.11,0.95,15,"(35, 40, 30)","(42, 0.11, 0.95)",15,-0.593700334
5,40,20,62,0.01,0.35,5,"(5, 40, 20)","(62, 0.01, 0.35)",5,-0.376731947
5,40,20,62,0.01,0.65,15,"(5, 40, 20)","(62, 0.01, 0.65)",15,-0.593700334
5,40,20,62,0.01,0.95,5,"(5, 40, 20)","(62, 0.01, 0.95)",5,-0.376731947
5,70,20,42,0.01,0.35,15,"(5, 70, 20)","(42, 0.01, 0.35)",15,-0.593700334
5,70,20,42,0.01,0.65,5,"(5, 70, 20)","(42, 0.01, 0.65)",5,-0.269467346
5,70,20,42,0.01,0.95,15,"(5, 70, 20)","(42, 0.01, 0.95)",15,-0.538586037
65,40,20,62,0.01,0.65,5,"(65, 40, 20)","(62, 0.01, 0.65)",5,-0.107249866
65,40,20,62,0.01,0.95,15,"(65, 40, 20)","(62, 0.01, 0.95)",15,-0.02383326
5,70,20,42,0.01,0.05,5,"(5, 70, 20)","(42, 0.01, 0.05)",5,0.052735444
65,40,10,22,0.11,0.35,15,"(65, 40, 10)","(22, 0.11, 0.35)",15,-0.02383326
65,40,10,22,0.11,0.65,5,"(65, 40, 10)","(22, 0.11, 0.65)",5,0.052735444
65,40,10,22,0.11,0.95,15,"(65, 40, 10)","(22, 0.11, 0.95)",15,-0.02383326
65,40,10,22,0.11,0.65,5,"(65, 40, 10)","(22, 0.11, 0.65)",5,-0.280784911
65,40,10,22,0.11,0.95,15,"(65, 40, 10)","(22, 0.11, 0.95)",15,0.146287478
35,40,30,42,0.21,0.95,5,"(35, 40, 30)","(42, 0.21, 0.95)",5,0.212685185
5,70,20,2,0.01,0.05,15,"(5, 70, 20)","(2, 0.01, 0.05)",15,0.146287478
95,40,30,22,0.01,0.05,5,"(95, 40, 30)","(22, 0.01, 0.05)",5,0.212685185
65,40,20,42,0.11,0.35,15,"(65, 40, 20)","(42, 0.11, 0.35)",15,0.146287478
65,40,30,22,0.01,0.65,5,"(65, 40, 30)","(22, 0.01, 0.65)",5,0.212685185
65,40,30,22,0.01,0.95,15,"(65, 40, 30)","(22, 0.01, 0.95)",15,0.146287478
5,10,30,2,0.01,0.05,5,"(5, 10, 30)","(2, 0.01, 0.05)",5,0.161535837
5,10,30,2,0.01,0.35,15,"(5, 10, 30)","(2, 0.01, 0.35)",15,0.302255288
5,10,30,2,0.01,0.65,5,"(5, 10, 30)","(2, 0.01, 0.65)",5,-0.012314564
5,10,30,2,0.01,0.95,15,"(5, 10, 30)","(2, 0.01, 0.95)",15,0.017111035
5,40,20,42,0.01,0.35,5,"(5, 40, 20)","(42, 0.01, 0.35)",5,0.020951223
35,70,10,42,0.01,0.35,15,"(35, 70, 10)","(42, 0.01, 0.35)",15,0.05915522
35,70,10,42,0.01,0.65,5,"(35, 70, 10)","(42, 0.01, 0.65)",5,0.020951223
35,70,10,42,0.01,0.95,15,"(35, 70, 10)","(42, 0.01, 0.95)",15,0.05915522
35,70,20,42,0.01,0.35,5,"(35, 70, 20)","(42, 0.01, 0.35)",5,-0.436478239
35,70,20,42,0.01,0.65,15,"(35, 70, 20)","(42, 0.01, 0.65)",15,-0.282803496
35,70,20,42,0.01,0.95,5,"(35, 70, 20)","(42, 0.01, 0.95)",5,-0.196896464
35,70,30,42,0.01,0.35,15,"(35, 70, 30)","(42, 0.01, 0.35)",15,-0.054403889
35,70,30,42,0.01,0.65,5,"(35, 70, 30)","(42, 0.01, 0.65)",5,-0.196896464
35,70,30,42,0.01,0.95,15,"(35, 70, 30)","(42, 0.01, 0.95)",15,-0.054403889
5,40,20,62,0.11,0.35,5,"(5, 40, 20)","(62, 0.11, 0.35)",5,-0.196896464
95,40,20,62,0.01,0.65,15,"(95, 40, 20)","(62, 0.01, 0.65)",15,-0.054403889
95,40,20,62,0.01,0.95,5,"(95, 40, 20)","(62, 0.01, 0.95)",5,0.270058545
95,40,20,42,0.21,0.35,15,"(95, 40, 20)","(42, 0.21, 0.35)",15,-0.188690521
95,40,20,42,0.21,0.65,5,"(95, 40, 20)","(42, 0.21, 0.65)",5,0.11968504
5,40,30,42,0.01,0.65,15,"(5, 40, 30)","(42, 0.01, 0.65)",15,0.053582457
5,40,30,42,0.01,0.95,5,"(5, 40, 30)","(42, 0.01, 0.95)",5,0.11968504
5,40,30,62,0.01,0.35,15,"(5, 40, 30)","(62, 0.01, 0.35)",15,0.053582457
65,40,20,22,0.11,0.65,5,"(65, 40, 20)","(22, 0.11, 0.65)",5,0.11968504
65,40,20,22,0.11,0.95,15,"(65, 40, 20)","(22, 0.11, 0.95)",15,0.053582457
35,40,10,2,0.01,0.05,5,"(35, 40, 10)","(2, 0.01, 0.05)",5,-0.614367705
5,70,30,42,0.01,0.35,15,"(5, 70, 30)","(42, 0.01, 0.35)",15,-0.279833498
5,70,30,42,0.01,0.65,5,"(5, 70, 30)","(42, 0.01, 0.65)",5,-0.069132952
5,70,30,42,0.01,0.95,15,"(5, 70, 30)","(42, 0.01, 0.95)",15,0.058779549
5,40,20,62,0.11,0.35,5,"(5, 40, 20)","(62, 0.11, 0.35)",5,-0.139006938
