Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC
1984-04-27,-0.0034399542,,-0.0021136326,,-0.0136832185,,,,0.000507142,-0.0061766848,,,-0.0033937958,,0.0025243133,,,,0.0048313604,,,,,,0.0091040935,,,,-0.0091982781,-0.0159191999,,,,,-0.0009356476,,,0.0222105033,-0.0061450901,,,,,,,0.0020599146,0.0068251945,,,,,,,,0.0012324129
1984-04-30,-0.0135032119,,-0.0058005605,,0.0303018778,,,,-0.0052537118,-0.0018946949,,,0.008806037,,-0.0191497392,,,,-0.0089773178,,,,,,-0.0043336351,,,,-0.0047773063,,,,,,-0.0120918245,,,-0.0072957559,-0.0028342501,,,,,,,-0.0154198594,-0.0136717033,,,,,,,,0.0042747539
1984-05-01,0.0045500934,,0.0003416401,,-0.0233525669,,,,0.0015683554,-0.0008161844,,,-0.0126756438,,-0.0061267133,,,,0.0033769476,,,,,,-0.0016965726,,,,0.000370351,-0.0069993602,,,,,0.0052273391,,,0.013647311,0.0009082551,,,,,,,0.0224941935,0.009610016,,,,,,,,-0.0036603939
1984-05-02,0.0210712103,,-0.0039749257,,-0.035144148,,,,0.0023592575,-0.0002735068,,,0.0123834393,,0.0122264932,,,,0.0120971733,,,,,,-0.0044309229,,,,-0.0041469736,0.0046495701,,,,,0.0062734728,,,0.0301782897,-0.0036239207,,,,,,,0.0200618825,0.0260267644,,,,,,,,0.0160149544
1984-05-03,-0.0007979455,,-0.0008946745,,-0.0084339876,,,,-0.0002754795,-0.0013571452,,,0.0102234707,,-0.006808313,,,,-0.0031600391,,,,,,0.0085388852,,,,-0.0022197439,,,,,,-0.0035276772,,,-0.0017254553,-0.0046258848,,,,,,,0.0016136298,-0.0024588856,,,,,,,,-0.0036339179
1984-05-04,0.002855476,,0.0028169345,,-0.0316166424,,,,-0.0076317927,-0.0089436552,,,-0.0021610301,,0.002639247,,,,-0.0002809589,,,,,,0.0059563489,,,,-0.0126186212,0.0009437808,,,,,-0.0209539133,,,0.0136175337,-0.002465666,,,,,,,-0.0171566071,0.0092779493,,,,,,,,0.0008534143
1984-05-07,-0.0117514276,,-0.0033754494,,-0.0427456757,,,,-0.0108527017,-0.0041101708,,,0.0099240396,,-0.0039320655,,,,0.0026057811,,,,,,0.0003827713,,,,-0.0055468209,-0.010073056,,,,,-0.0280598399,,,0.0196269461,,,,,,,,-0.0064244459,0.0022225733,,,,,,,,-0.0029032231
1984-05-08,0.0123653907,,0.0021921504,,-0.0040868401,,,,0.0034520649,0.0035515549,,,-0.0113754676,,0.0085022315,,,,0.0033086637,,,,,,0.0034847664,,,,0.0043404053,0.0003315008,,,,,0.0076919894,,,0.0283330265,-0.0060584574,,,,,,,-0.0184258788,0.0198549371,,,,,,,,-0.0047969904
1984-05-09,-0.0049720188,,0.0034213229,,0.0196367376,,,,-0.0072012841,-0.0073869043,,,0.0046748353,,-0.0002869589,,,,-0.0052988025,,,,,,-0.0073952635,,,,-0.0127869589,0.0015648929,,,,,-0.0082019655,,,0.0072538329,0.0047180461,,,,,,,0.0012853681,0.0002707656,,,,,,,,0.0023478882
1984-05-10,-0.0002813151,,-0.0002813151,,-0.0214783225,,,,0.0042680235,-0.0019314801,,,-0.0105508914,,-0.0010108253,,,,-0.006044209,,,,,,0.0152444436,,,,-0.0016137601,-0.0027458868,,,,,0.018004185,,,0.0072030388,-0.0058590043,,,,,,,0.0270930962,0.0054043037,,,,,,,,-0.0070268752
1984-05-11,0.0101775387,,0.0003330512,,-0.0053782537,,,,-0.0048114481,-0.0168116379,,,0.0059030604,,-0.0082708624,,,,-0.0024581489,,,,,,0.0082238644,,,,-0.0196289431,0.0040409442,,,,,-0.0059091091,,,0.0271268298,-0.0062923277,,,,,,,0.0065934218,0.0178970904,,,,,,,,-0.0040744211
1984-05-14,-0.0116751636,,0.0070966154,,0.0355634725,,,,0.0056063604,-0.0019686723,,,-0.0071298443,,-0.002485099,,,,-0.0053653305,,,,,,-0.002795202,,,,-0.0030090884,-0.000288,,,,,0.010446777,,,0.0240216678,0.0009211898,,,,,,,-0.0267510561,0.003740307,,,,,,,,-0.0037050684
1984-05-15,-0.0228007054,,0.0003232571,,-0.0002876164,,,,0.002103505,0.0053240558,,,-0.0077756356,,0.0070557361,,,,0.0033596569,,,,,,-0.003059129,,,,0.0092621789,0.001557402,,,,,0.0058598709,,,-0.0007744417,0.0003162483,,,,,,,0.0094551739,-0.0106975058,,,,,,,,-0.0048536715
1984-05-16,0.029716452,,0.0119318204,,-0.0142872565,,,,0.0042415468,0.0058602011,,,0.0241660291,,0.0099084573,,,,0.0098912004,,,,,,-0.0053775925,,,,0.0071542407,0.0095437849,,,,,0.0196895686,,,0.017195172,0.0021358094,,,,,,,0.012747667,0.0284309908,,,,,,,,0.0027911759
1984-05-17,-0.005478619,,-0.008119183,,0.0051541005,,,,-0.0047778134,-0.0085978785,,,-0.0023404691,,0.0062131175,,,,-0.001714484,,,,,,0.0043186345,,,,-0.0116801548,0.0051927137,,,,,-0.0176885563,,,-0.0028514124,-0.0024859165,,,,,,,-0.0078029371,-0.0057108779,,,,,,,,0.0058245402
1984-05-18,0.0316084856,,0.0003293,,0.0225809151,,,,0.0082272941,0.0036363861,,,0.015366384,,0.0269393812,,,,0.0083647535,,,,,,0.0233112265,,,,0.0065056578,0.0003259922,,,,,0.0218761694,,,0.0197585921,-0.0055078867,,,,,,,0.0375332975,0.0236048716,,,,,,,,0.0057873284
1984-05-21,0.0133933184,,-0.0063598273,,0.045631801,,,,0.0012949661,0.0019439191,,,0.0058189752,,0.0283153829,,,,0.0118565329,,,,,,0.0128661024,,,,0.0010632157,0.0130085582,,,,,-0.0035331417,,,-0.0143996493,0.0029504442,,,,,,,-0.0090694016,0.0022259671,,,,,,,,-0.0036770564
1984-05-22,0.0092108414,,-0.0082306212,,-0.0360264467,,,,0.0002438346,-0.0041754615,,,-0.0071211948,,-0.003000675,,,,0.0025472409,,,,,,-0.0121772865,,,,-0.005667991,-0.000284411,,,,,0.0007850261,,,-0.023788557,-0.0071364867,,,,,,,0.0149222315,-0.0052927582,,,,,,,,-0.0006720079
1984-05-23,-0.0116698646,,-0.0027482978,,-0.039365112,,,,-0.0087001365,-0.000283726,,,0.0022371194,,-0.000283726,,,,-0.0038026545,,,,,,-0.0154815421,,,,-0.000283726,-0.0014763319,,,,,-0.0154687699,,,0.0075359331,-0.0012983364,,,,,,,-0.021143862,-0.0016469811,,,,,,,,-0.0029305221
1984-05-24,-0.0102902006,,0.0046661437,,0.0244627674,,,,0.0045011938,-0.0114358924,,,-0.0056910388,,0.0180773529,,,,-0.002396839,,,,,,-0.0097331839,,,,-0.0158367478,-0.016991596,,,,,0.010185073,,,0.0088173842,-0.0187598419,,,,,,,0.0008510537,-0.0031104191,,,,,,,,-0.0063434675
1984-05-25,0.0047854018,,0.0040296299,,0.0083197042,,,,0.0287479776,-0.0025301035,,,0.0139240435,,-0.0236339809,,,,-0.0009862476,,,,,,-0.0383407164,,,,0.0004145181,0.0027630556,,,,,0.0286360589,,,-0.0015342557,0.0057288885,,,,,,,0.0131330639,0.0019386903,,,,,,,,-0.0056128124
1984-05-29,-0.0118555404,,-0.0057882573,,-0.0225926746,,,,-0.0125866189,-0.00593641,,,0.0040341761,,-0.0030188542,,,,0.0011476785,,,,,,-0.022060588,,,,-0.0078352464,-0.0008769601,,,,,-0.0214707421,,,-0.0260231138,-0.0002803014,,,,,,,-0.0238695706,-0.0227663789,,,,,,,,-0.0010497031
1984-05-30,-0.0018036319,,0.0028007861,,0.0051180539,,,,-0.002093329,-0.0059644191,,,-0.0136412921,,-0.0037012391,,,,0.0004225754,,,,,,0.0162097209,,,,-0.0071965522,-0.0008731519,,,,,0.0018811687,,,-0.0140432687,-0.0025390459,,,,,,,0.0080611439,-0.0014585513,,,,,,,,0.0004938572
1984-05-31,-0.0237340772,,0.0003368394,,0.0220097643,,,,0.0057071807,0.0025837544,,,-0.0043405182,,-0.0209079201,,,,-0.0094675721,,,,,,0.0004919081,,,,0.0025107989,-0.0044582585,,,,,0.0094483083,,,-0.0123580347,0.0098264352,,,,,,,-0.0204777287,-0.0222310269,,,,,,,,-0.0087058811
1984-06-01,-0.0169890869,,-0.0045707496,,-0.0087569017,,,,0.0083571229,0.0191164182,,,0.0032186185,,-0.0037881786,,,,-0.0059740417,,,,,,0.0106647457,,,,0.024043542,0.0009208559,,,,,0.0018781062,,,-0.0274617707,0.0158468358,,,,,,,0.0001046786,-0.0244866506,,,,,,,,-0.0062795249
1984-06-04,-0.0061233035,,0.001565729,,-0.0206398678,,,,0.0128151725,0.0103507831,,,-0.0239043712,,0.0053551044,,,,0.0004271761,,,,,,-0.0209046571,,,,0.0132869594,-0.0002815616,,,,,0.0120069557,,,-0.0281588495,0.0087582134,,,,,,,-0.0327777273,-0.0196771413,,,,,,,,0.0033440152
1984-06-05,0.0013254682,,-0.000891724,,0.0030479249,,,,-0.0030120313,0.0008303238,,,0.0023009904,,0.0039292606,,,,-0.0088771017,,,,,,0.0083961756,,,,-0.0009464399,0.006313677,,,,,-0.0024033352,,,0.0131902408,0.0039036726,,,,,,,-0.0263347596,0.0112224441,,,,,,,,-0.0062921335
1984-06-06,-0.0061436804,,-0.0064270752,,0.0436335083,,,,-0.0057618853,-0.0074672792,,,-0.0005737203,,-0.0065601195,,,,0.0026096624,,,,,,0.0039524246,,,,-0.0089843144,-0.0002770137,,,,,-0.0129625269,,,0.0252419603,-0.0103880367,,,,,,,0.0106080321,0.0075674611,,,,,,,,0.002939986
1984-06-07,-0.0238847119,,-0.0052300567,,-0.0189303553,,,,-0.0065481149,-0.00362218,,,-0.0020603294,,-0.0002795616,,,,0.0083846143,,,,,,0.0274875807,,,,-0.0050092914,-0.0044462283,,,,,-0.0093889496,,,-0.0256792522,-0.0122963852,,,,,,,-0.0098397911,-0.0241938312,,,,,,,,0.0049551329
1984-06-08,-0.0129185955,,-0.0009031234,,-0.0071554747,,,,-0.0176815695,0.0041905391,,,-0.0122733042,,-0.0108090564,,,,-0.0081503689,,,,,,-0.0173499225,,,,0.0044709735,-0.0068562478,,,,,-0.0186674964,,,-0.0286580023,0.0053948263,,,,,,,-0.0226344131,-0.0343734552,,,,,,,,0.0025121595
1984-06-11,0.0058336147,,-0.0077550291,,-0.0173886758,,,,-0.0275024148,-0.0058525289,,,-0.0247635738,,0.0082221037,,,,0.0047530486,,,,,,0.0029940965,,,,-0.0090714824,-0.0093129694,,,,,-0.0443279463,,,-0.0236385054,-0.0014971322,,,,,,,-0.0180594717,0.0088053858,,,,,,,,-0.0030733097
1984-06-12,-0.0102421906,,0.0003405209,,-0.0350834558,,,,0.0012920247,0.00195195,,,0.0012559781,,-0.0023985007,,,,-0.0074555188,,,,,,-0.0009646897,,,,0.0038035412,-0.0087867419,,,,,0.0060558281,,,0.0143517883,-0.004726398,,,,,,,0.0145268089,-0.0013535477,,,,,,,,-0.002683238
1984-06-13,0.0064230887,,-0.0021605212,,0.0194616674,,,,-0.0010727694,0.0069776929,,,0.0134768783,,-0.0016884188,,,,0.0033296017,,,,,,-0.0028753905,,,,0.0105813641,-0.0008931918,,,,,-0.0088894896,,,0.0085815029,0.0023544913,,,,,,,-0.0144607823,0.0070782285,,,,,,,,0.0045070097
1984-06-14,-0.0119344578,,0.0022302458,,-0.0074356219,,,,0.0015659604,0.0047081738,,,-0.0249921029,,-0.0101683848,,,,-0.0024421021,,,,,,0.0014936692,,,,0.0050919937,0.0009447505,,,,,-0.0048794359,,,-0.0294942229,-0.0008872905,,,,,,,0.0119879012,-0.0337436831,,,,,,,,0.0013190676
1984-06-15,0.0058953465,,-0.0052903515,,0.003534217,,,,-0.0123850062,0.0107504807,,,-0.016584178,,-0.0024216412,,,,0.0011727619,,,,,,0.0057293076,,,,0.0157511052,-0.0057889148,,,,,-0.0084066213,,,-0.0303034056,-0.0002809589,,,,,,,-0.0149084795,-0.0022314648,,,,,,,,0.0144378045
1984-06-18,0.0108782759,,-0.0084636844,,0.0052074265,,,,0.0007826352,-0.0013735458,,,-0.0122110776,,-0.0038544248,,,,0.004028845,,,,,,-0.0077439768,,,,-0.0029122871,-0.0021285922,,,,,0.0090605393,,,0.0306692539,0.0074052007,,,,,,,0.0263319186,0.0239022447,,,,,,,,0.002848803
1984-06-19,0.0206877682,,0.0003509835,,0.004756365,,,,-0.000019549,-0.0073834796,,,0.0229002264,,0.0111919784,,,,0.0097618507,,,,,,-0.0121756868,,,,-0.0088530794,0.0003329886,,,,,-0.0037581128,,,0.0298090583,0.0045347753,,,,,,,-0.0002835342,0.0217796739,,,,,,,,-0.0049741715
1984-06-20,-0.0008216364,,-0.0047199038,,-0.0161607449,,,,0.0018462234,-0.0167827461,,,-0.0019517652,,0.0117771806,,,,-0.0024132921,,,,,,0.0103685128,,,,-0.0228874789,-0.0015133818,,,,,-0.0083985539,,,-0.01689669,-0.0150663107,,,,,,,-0.0233135272,-0.0068155183,,,,,,,,-0.0018407087
1984-06-21,0.0094522248,,-0.0136585633,,-0.0342530431,,,,0.0023747273,-0.0041977559,,,0.0031687547,,0.0018204111,,,,0.0039763965,,,,,,0.0051238968,,,,-0.005724944,-0.0021334766,,,,,0.0114163513,,,0.0293550696,-0.0002827671,,,,,,,-0.0310471185,0.0171003665,,,,,,,,-0.0006732794
1984-06-22,-0.0356294329,,-0.0035064917,,0.0036774412,,,,-0.0029290536,-0.002524532,,,-0.0152879836,,-0.0121682037,,,,0.0004353872,,,,,,0.0015568104,,,,-0.0030145809,-0.0002786027,,,,,0.0003185905,,,-0.0161505511,-0.0085933462,,,,,,,-0.018494135,-0.0374524656,,,,,,,,-0.0073615256
1984-06-25,-0.0213815262,,0.0100805573,,-0.0484432578,,,,-0.0111674896,0.0014061016,,,-0.0241974809,,-0.0073553228,,,,0.0004313435,,,,,,-0.0068740948,,,,0.0017754762,0.0021900509,,,,,-0.0338677695,,,0.0070984412,-0.0045766155,,,,,,,-0.0016153222,-0.0103540794,,,,,,,,0.0155585664
1984-06-26,-0.0348789628,,-0.0066891057,,0.0015610771,,,,0.0050946318,-0.0030878381,,,0.0055754438,,-0.0074128057,,,,-0.0101891575,,,,,,0.0167585261,,,,-0.0050700882,-0.0082936459,,,,,0.005110927,,,-0.0293813525,-0.0011003732,,,,,,,0.0160744714,-0.0391596633,,,,,,,,-0.0049603238
1984-06-27,-0.0020393445,,-0.0041476801,,0.0038555191,,,,-0.0024194319,0.0025401891,,,-0.0025401312,,-0.0038640906,,,,-0.0045541557,,,,,,0.0271687188,,,,0.0004110456,-0.0008982164,,,,,-0.0126737527,,,-0.0301816872,0.0023954357,,,,,,,0.0076041984,-0.0111147716,,,,,,,,0.0009076206
1984-06-28,-0.0008681432,,0.0100831327,,-0.0428035671,,,,0.0082855939,-0.0025267527,,,0.024026369,,0.0054830079,,,,-0.0038666424,,,,,,-0.0150088512,,,,-0.004403273,0.0022080005,,,,,0.0143086603,,,-0.0120196942,0.0050504917,,,,,,,-0.0327513253,-0.0191354669,,,,,,,,0.0142029056
1984-06-29,0.0209195778,,0.0061284208,,-0.0203391422,,,,-0.0024029462,-0.003660214,,,-0.0107226709,,0.0097474905,,,,0.0141181412,,,,,,-0.0069279112,,,,-0.0044226224,-0.000902183,,,,,-0.0034863386,,,0.051245021,-0.0002818356,,,,,,,0.0265449687,0.041530916,,,,,,,,-0.0014478804
1984-07-02,-0.0239289438,,-0.0053797332,,-0.0524284413,,,,-0.0069327454,-0.0002841918,,,-0.0127535513,,-0.0128074404,,,,-0.0094283082,,,,,,0.0154899814,,,,0.0011018096,0.0053024004,,,,,-0.0119693086,,,-0.0317507845,-0.0068094773,,,,,,,-0.032203737,-0.0331895888,,,,,,,,9.93844841458487E-05
1984-07-03,-0.0180018044,,-0.0034828051,,-0.047582552,,,,-0.0034915501,0.0070628519,,,0.0051142908,,-0.0101491004,,,,-0.0156337348,,,,,,-0.0075984291,,,,0.0128670081,-0.0033682006,,,,,-0.0174509837,,,-0.0327706888,-0.0011027989,,,,,,,-0.0306566679,-0.0263160636,,,,,,,,0.0024188943
1984-07-05,-0.0339571515,,0.0022859745,,0.0099705742,,,,-0.0282148571,-0.0002830685,,,0.0152815515,,-0.0123834648,,,,-0.0260241325,,,,,,0.0065276113,,,,0.0017661118,-0.0002830685,,,,,-0.0568634927,,,-0.0339369146,-0.0013095518,,,,,,,-0.0098323872,-0.0426279143,,,,,,,,-0.0087456685
1984-07-06,0.0040720797,,0.0022785969,,-0.0045573673,,,,-0.041164575,0.001959547,,,0.0079605086,,0.0090871254,,,,0.0021098501,,,,,,-0.0060109546,,,,0.0003978002,-0.0234378054,,,,,-0.0245357162,,,-0.026001429,-0.0109702584,,,,,,,0.009827836,-0.0076073396,,,,,,,,0.0008731174
1984-07-09,0.0213990075,,-0.0060370453,,0.0018596762,,,,0.007201375,0.0142632778,,,-0.0035360631,,0.0075563919,,,,0.0164898074,,,,,,-0.0104957799,,,,0.0242369142,-0.0156610063,,,,,0.0167211942,,,0.031530864,-0.0079721627,,,,,,,-0.0107623262,0.0264398113,,,,,,,,0.0140671793
1984-07-10,-0.0336414654,,-0.0028586119,,0.0393266432,,,,-0.013149958,-0.0019426337,,,-0.012803694,,-0.0045362563,,,,-0.0112775781,,,,,,-0.0016964041,,,,-0.0029474923,0.0068688812,,,,,-0.0253724552,,,-0.0349308293,-0.0067773463,,,,,,,0.0212389614,-0.0358085252,,,,,,,,-0.005257867
1984-07-11,-0.002169592,,-0.0022205239,,-0.0589899029,,,,-0.0060842825,-0.0030499652,,,-0.0046543465,,-0.0088204621,,,,-0.0090246153,,,,,,-0.0198905748,,,,-0.0056208676,0.0022964451,,,,,-0.0161165057,,,-0.0357004217,0.007929912,,,,,,,-0.0213607724,-0.0174368174,,,,,,,,-0.0014325154
1984-07-12,0.0179418312,,-0.0093237877,,-0.0084913879,,,,-0.0113514805,0.0074705341,,,0.0047421148,,0.0025901908,,,,0.003707009,,,,,,0.0028673265,,,,0.0144596097,-0.0196155955,,,,,-0.0069818411,,,0.0320119302,-0.0025845492,,,,,,,0.0199472151,0.0271742556,,,,,,,,0.0054789955
1984-07-13,0.0120626927,,-0.0048432469,,0.0035780176,,,,0.018271926,0.0057642924,,,-0.0173133216,,-0.0045844499,,,,-0.0026690839,,,,,,-0.0012104628,,,,0.0063220335,-0.0035681374,,,,,0.019940863,,,-0.008599818,0.0093525395,,,,,,,-0.0191922449,0.0011089959,,,,,,,,0.0012531628
1984-07-16,-0.0063881911,,-0.0029084312,,-0.0266642565,,,,0.0112774486,0.000255818,,,-0.0283361093,,-0.0089093887,,,,0.0013039063,,,,,,0.0070071341,,,,-0.0016029661,0.002346153,,,,,0.0050207831,,,0.0360512229,0.0036512786,,,,,,,-0.0154510485,0.0168069512,,,,,,,,0.0004680201
1984-07-17,-0.0051973453,,0.003647638,,-0.0375354195,,,,-0.0074378117,-0.0035662677,,,-0.00708527,,-0.0046362136,,,,-0.0010853688,,,,,,0.0061021786,,,,-0.0062026419,-0.0009468321,,,,,-0.014787137,,,0.0165121716,-0.0120686631,,,,,,,0.009495833,0.0003939703,,,,,,,,-0.0040962255
1984-07-18,0.0077272623,,-0.0061698872,,0.0108496287,,,,0.0083488963,0.0024521918,,,0.0065548662,,0.0048131282,,,,-0.0018808004,,,,,,-0.0045949917,,,,0.0030171584,-0.0022612185,,,,,0.0277623748,,,0.01623638,-0.002587827,,,,,,,-0.0136413513,0.0193792235,,,,,,,,-0.0025869933
1984-07-19,-0.0070161575,,,,-0.0089839809,,,,-0.0059937897,0.0040832559,,,-0.0093123929,,0.0033242249,,,,-0.0034950011,,,,,,-0.0022044128,,,,0.0030054789,0.009599608,,,,,-0.0197817482,,,0.0030671257,-0.0042707224,,,,,,,0.0024664922,-0.0138163223,,,,,,,,-0.0110493966
1984-07-20,-0.0230721005,,,,0.0424012092,,,,-0.0241217943,-0.0073617546,,,-0.011643543,,-0.0024528645,,,,-0.0123412273,,,,,,0.0080215891,,,,-0.012107628,-0.0015943323,,,,,-0.0175105791,,,-0.034028445,0.0066555951,,,,,,,0.0160752214,-0.0350478446,,,,,,,,-0.0006743608
1984-07-23,-0.0034435849,,-0.0048952217,,-0.0081449212,,,,-0.0067635329,0.0035426301,,,-0.0168952151,,0.0004370739,,,,-0.0165435787,,,,,,0.0111814247,,,,0.006351532,-0.012711287,,,,,-0.0231959627,,,-0.0170596376,-0.0109512935,,,,,,,0.0235641062,-0.0137969953,,,,,,,,-0.0131036104
1984-07-24,-0.0160959594,,-0.0068981979,,0.0206225935,,,,-0.0002931781,-0.0013848811,,,-0.0023745842,,0.0018739481,,,,-0.0110468688,,,,,,-0.0225633651,,,,0.0010269539,-0.0002931781,,,,,-0.0057987331,,,-0.0358063195,0.0047765304,,,,,,,-0.0164777511,-0.0322338597,,,,,,,,-0.0077667657
1984-07-25,-0.0067148268,,-0.0056113681,,-0.0512335259,,,,0.0171728152,0.0166476715,,,0.0017935282,,-0.0147120537,,,,-0.0103145259,,,,,,0.0052609596,,,,0.0240980247,-0.0095576063,,,,,0.0149567366,,,-0.0139175233,0.0066434681,,,,,,,-0.0106760717,-0.0097192335,,,,,,,,0.0107972151
1984-07-26,-0.0255019197,,-0.0089816752,,0.0078761924,,,,-0.029095865,0.0077683471,,,0.0023677389,,0.0055626601,,,,-0.0104156058,,,,,,-0.0201184169,,,,0.0054996702,0.0083921991,,,,,-0.0419557813,,,-0.0070341477,0.0015866866,,,,,,,-0.0329492277,-0.0156078207,,,,,,,,-0.0089069807
1984-07-27,-0.0301334789,,-0.0023155566,,-0.0020287412,,,,0.0242785669,-0.0024248263,,,-0.0043290735,,-0.0024847364,,,,-0.0207472485,,,,,,0.0064962125,,,,-0.004771197,-0.0241336897,,,,,0.0160957855,,,0.0121245884,-0.0084176301,,,,,,,-0.0135772127,-0.0135816667,,,,,,,,0.0024731493
1984-07-30,-0.0153343885,,-0.0029994972,,-0.0304417221,,,,-0.0002967945,-0.0067070509,,,-0.0055075402,,0.0164777342,,,,-0.0046498859,,,,,,-0.0035217387,,,,-0.0080088768,0.0112364484,,,,,0.0053014087,,,-0.0058568926,-0.0013469941,,,,,,,-0.0200596404,-0.0093264854,,,,,,,,0.0213768243
1984-07-31,0.0170526522,,-0.0016514245,,-0.000296411,,,,-0.0128717664,0.0072304708,,,0.0012168005,,0.0011298493,,,,0.0285497429,,,,,,0.0001361262,,,,0.0107139517,0.0077518788,,,,,-0.0121305332,,,0.0060347846,0.0060114107,,,,,,,-0.0273881448,0.0058811952,,,,,,,,-0.00722882
1984-08-01,0.0017488779,,0.0193768486,,-0.0044816073,,,,0.0221209049,0.0045050545,,,0.0001673932,,0.0061434089,,,,-0.0037003346,,,,,,0.0090499038,,,,0.0054680281,-0.0089468748,,,,,0.0582660663,,,0.0042780304,0.0070154894,,,,,,,-0.00936369,0.0095259774,,,,,,,,0.0126908137
1984-08-02,0.0296546499,,0.0329691011,,-0.0267082629,,,,-0.0028655509,0.0023576386,,,0.0057431936,,0.0068201149,,,,0.0158928692,,,,,,-0.0016512728,,,,0.0047978428,0.0245345161,,,,,0.0023792509,,,0.0296331676,0.0125627038,,,,,,,0.0135566995,0.0272140813,,,,,,,,0.0016901753
1984-08-03,-0.0029416719,,-0.0106005579,,0.0040177419,,,,0.0165451796,0.0087063195,,,0.0238360314,,0.0032358364,,,,-0.0019700531,,,,,,0.0040599787,,,,0.0117426399,-0.0002979178,,,,,0.0316125802,,,-0.0006927689,0.0160854531,,,,,,,0.033864774,-0.0042920006,,,,,,,,0.0021158639
1984-08-06,0.0010244769,,0.0114102215,,0.0021545901,,,,-0.0047895195,-0.0086998542,,,-0.0063895274,,-0.0094542222,,,,0.0072679105,,,,,,-0.0070570838,,,,-0.0121982116,0.0023186113,,,,,-0.0164095683,,,-0.0018019311,-0.0019128324,,,,,,,0.0238825913,0.0032636288,,,,,,,,-0.0007132276
1984-08-07,-0.0108886577,,0.0067743111,,-0.01867074,,,,-0.014679698,0.0028766399,,,-0.0263915327,,-0.0109506188,,,,-0.0069804248,,,,,,0.0047826096,,,,0.0035026375,-0.0087908261,,,,,-0.0107867463,,,0.0190848011,0.0198819909,,,,,,,0.0329282043,0.0059161324,,,,,,,,0.0040892881
1984-08-08,-0.0089940357,,0.0016173253,,-0.0183894628,,,,0.0008474625,-0.0002983836,,,0.0063411039,,0.0040078722,,,,-0.0145707908,,,,,,0.0083858855,,,,0.002226869,-0.0002983836,,,,,0.0023590874,,,-0.0101555708,-0.0018809751,,,,,,,0.0194919333,-0.0170655552,,,,,,,,-0.002680392
1984-08-09,-0.0016434181,,-0.000931239,,-0.0098237506,,,,0.0128464156,0.002344632,,,-0.0083938673,,0.0097144941,,,,0.0073780884,,,,,,0.0182653116,,,,0.0078925076,-0.0075402672,,,,,0.0412925798,,,-0.0032726472,0.0048576848,,,,,,,-0.0160037206,0.0001548755,,,,,,,,0.0128466708
1984-08-10,-0.0009735935,,-0.0098642443,,-0.0567443578,,,,-0.0186316679,-0.0029294968,,,0.0034351667,,0.003947385,,,,-0.0070690657,,,,,,0.0057313458,,,,-0.006544014,0.0222634624,,,,,-0.0269254056,,,-0.0106760922,0.0103466712,,,,,,,-0.0040533456,-0.0103158604,,,,,,,,0.0020750627
1984-08-13,0.0145769429,,0.0022776874,,0.0098991722,,,,0.0224015486,-0.0055750175,,,-0.0197075495,,-0.0143926486,,,,-0.0045547899,,,,,,0.0004553075,,,,-0.0046977212,-0.0191169213,,,,,0.0296721506,,,0.0244100595,-0.0077097144,,,,,,,0.0342172824,0.0311172215,,,,,,,,-0.005405639
1984-08-14,0.0183619291,,0.0029190024,,0.0118207538,,,,0.0109515678,0.0034212265,,,0.0038560926,,0.0011405002,,,,0.0116809557,,,,,,0.0112713567,,,,0.0022329512,-0.000953677,,,,,0.0186531587,,,0.0362249881,0.0142488659,,,,,,,0.0093865873,0.0285552605,,,,,,,,-0.007381957
1984-08-15,-0.0055238217,,-0.0022122584,,-0.0395203672,,,,-0.0030692329,-0.0039914324,,,-0.0006457515,,-0.0081448805,,,,0.0073155155,,,,,,-0.0117885284,,,,-0.0059591501,0.00831193,,,,,-0.0039984228,,,-0.0083700341,-0.0076517058,,,,,,,-0.0142760805,-0.0018572573,,,,,,,,-0.0042639363
1984-08-16,0.0003623937,,-0.0067094367,,0.0993589107,,,,-0.0103290546,0.0034184594,,,0.0033653401,,0.0040204792,,,,0.0080742534,,,,,,-0.0033971134,,,,0.0073046782,0.0003610995,,,,,-0.0164869904,,,0.0007606588,0.0024366388,,,,,,,-0.0007525774,0.0072601703,,,,,,,,0.0100707852
1984-08-17,-0.0252609567,,0.0009973474,,0.0085167645,,,,-9.87130479797039E-06,-0.0002938082,,,0.0087650153,,-0.0139080777,,,,-0.0185816304,,,,,,0.0111655364,,,,0.0047344759,-0.0081626607,,,,,-0.0053765541,,,-0.0183729043,-0.0111908699,,,,,,,-0.0261548907,-0.0334007692,,,,,,,,-0.0164741406
1984-08-20,-0.0474661127,,0.0009931893,,-0.0302401566,,,,-0.021121033,-0.0002963014,,,-0.0032110734,,-0.0177215486,,,,-0.0197686532,,,,,,-0.006572246,,,,0.0034560438,0.0056521454,,,,,-0.047369435,,,-0.0364297881,-0.0002963014,,,,,,,0.0019355793,-0.0469746742,,,,,,,,-0.0071103007
